Date,GUINNES,TRANSCO,JBERGER,PZ,NNFM,NCR,IMG,NESF,NB,NESTLE
2014-05-21,0.0026281199361233463,-0.045610519351196664,0.015873334137796603,0.016086165171817816,-0.004338397559888305,0.04495141120121061,-0.016320258721482336,0.0,0.016086137751624662,0.0
2014-05-22,0.0,0.021978885986724962,0.04866518699977449,0.025096169692420116,0.04671768091390532,-0.050715110373707,0.0024118286753503216,0.0036297949462113324,0.025096152214790987,0.0
2014-05-23,0.038614860779346186,0.0,-0.03822123759095907,0.015016305527134972,0.0,-0.01162802671208854,0.019418085857101516,0.001272175653995484,0.015016370831930394,0.0
2014-05-27,0.017789524316918427,0.008565354550323047,-0.015666102115500367,-0.017047937212893154,-0.029600542256904186,0.041061517976467614,0.0055710450494554295,0.0,-0.017047902310224898,0.0
2014-05-28,0.05154510356364234,-0.04135519788243829,0.005249350958784095,0.005619197791306562,0.03789933686159614,0.005730669228099851,-0.00557104504945536,0.0,0.005619206486601915,0.0
2014-05-30,0.028303861587111512,0.011049878106333486,0.04604395597711374,0.011925718633609805,0.008230491061098114,0.016997560295408047,0.00551551846990601,0.0011700736999435085,0.011925731371896344,0.0
2014-06-02,-0.03791931146909248,-0.011049878106333542,-0.0025031278279581183,0.027516056416909938,0.01626050511169567,-0.016997560295408096,-0.028115350387146864,0.0,0.0275160006794006,0.0
2014-06-03,-0.034401394467476844,-0.020202741917948595,-0.01515179042419786,0.005509676655043644,-0.008097202416644382,0.028170850475740333,0.012888044203610954,0.0,0.0055096558109694795,0.0
2014-06-04,0.0024969372763512503,0.0,0.017654918252155923,0.010861108108927339,-0.008163302695051278,-0.0281708504757404,0.0012965907883452795,0.0,0.010861133441909785,0.0
2014-06-05,0.03912475571037933,0.04868223795707809,-0.0025031278279581183,-0.0042894015235089835,-0.008230491061098173,0.005698015696035314,0.005617992304223274,0.0,-0.004289368278675115,0.0
2014-06-09,-0.02919912589314733,0.0,0.0,-0.009009061234425377,0.03666394875719787,-0.03989129108229087,0.002797204621061219,0.0,-0.009009069942365968,0.0
2014-06-10,0.0,-0.0219788859867251,0.06062462181643484,0.017937683425593834,0.02371650426557361,0.045462330951946996,0.0056265685459750015,0.0,0.01793770068666725,0.0
2014-06-11,0.0,0.021978885986724962,-0.01660777746697705,-0.0055710663606135654,-0.023716504265573705,-0.04546233095194693,-0.0056265685459749035,0.001265981097937438,-0.005571045049455472,0.0
2014-06-12,0.019560506469133068,0.0,0.002389542121132282,-0.05092582855262831,-0.03666394875719801,-0.005830914636478394,0.0055710450494554295,0.0,-0.05092582295431894,0.0
2014-06-13,0.0,-0.02643323207862987,-0.0023895421211322437,0.02625248905537381,0.03666394875719787,0.0,-0.0019463713051648625,0.0,0.026252414090169273,0.0
2014-06-16,0.004830922540103497,0.03724418942402018,-0.01445806988483605,-0.009420894635110833,0.019802608596681613,0.045722205718769254,0.001946371305164836,0.0012643804160167808,-0.009420802478826342,0.0
2014-06-17,0.011976122653549536,0.004291847909450565,0.012062918522108711,-0.050837062250316756,0.027080933622427337,-0.028330479834184286,-0.00557104504945536,0.0,-0.05083705531036432,0.0
2014-06-18,0.0,0.016985530028709794,0.007168425769638706,0.015539369954836478,0.02264254533890393,-0.06530510681403218,0.0055710450494554295,0.0,0.015539273229340506,0.0
2014-06-19,0.011834503060065789,0.04728527682002969,-0.03144143824451388,-0.012048384201170657,0.007434971238752248,-0.01234582401175747,5.5523496519593436e-05,0.0011657544372750052,-0.01204833851617448,0.0
