Date,open,high,low,close,volume,log_return,simple_return,volatility_30d,volatility_90d,momentum_5d,momentum_20d,risk_free_rate
2012-03-26,3.57999992370605,3.57999992370605,3.50999999046326,3.5699999332428,27547028,0.0028050483012756573,0.0028089861303346453,,,,,
2012-03-27,3.67000007629395,3.67000007629395,3.39000010490417,3.5699999332428,9079356,0.0,0.0,,,,,0.1426000022888184
2012-03-28,3.50999999046326,3.5699999332428,3.50999999046326,3.5699999332428,6051076,0.0,0.0,,,,,0.1559000015258789
2012-03-29,3.42000007629395,3.63000011444092,3.42000007629395,3.63000011444092,13287047,0.01666710271113144,0.016806773759129756,,,,,0.1547000026702881
2012-03-30,3.48000001907349,3.63000011444092,3.48000001907349,3.63000011444092,737082,0.0,0.0,,,0.019662969883849524,,0.1547999954223633
2012-04-02,3.48000001907349,3.6800000667572,3.45000004768372,3.6800000667572,5531642,0.013680090518199689,0.013774091112936704,,,0.030812362905139112,,
2012-04-03,3.61999988555908,3.6800000667572,3.50999999046326,3.6800000667572,16145191,0.0,0.0,,,0.030812362905139112,,0.1564000034332275
2012-04-04,3.51999998092651,3.67000007629395,3.5,3.67000007629395,5695585,-0.0027210874663618364,-0.002717388663544651,,,0.028011245075939106,,0.1565999984741211
2012-04-05,3.52999997138977,3.64000010490417,3.5,3.64000010490417,5316641,-0.00820797238654523,-0.008174378955347339,,,0.002754818222585609,,0.1644000053405762
2012-04-10,3.5,3.61999988555908,3.49000000953674,3.61999988555908,2115659,-0.005509716244310448,-0.005494565595793199,,,-0.0027548839026361183,,0.18809999465942379
2012-04-11,3.49000000953674,3.61999988555908,3.49000000953674,3.60999989509583,4597417,-0.0027662509387030277,-0.002762428392095173,,,-0.019021785432480676,,0.20389999389648442
2012-04-12,3.54999995231628,3.60999989509583,3.54999995231628,3.60999989509583,1377782,0.0,0.0,,,-0.019021785432480676,,0.20020000457763668
2012-04-13,3.60999989509583,3.75999999046326,3.59999990463257,3.75999999046326,67211192,0.04071121157997393,0.04155127416241888,,,0.024523136866033468,,0.1720000076293945
2012-04-17,3.89000010490417,3.99000000953674,3.77999997138977,3.99000000953674,20869400,0.059372278426496346,0.06117021799384159,,,0.09615381718286642,,0.1954999923706055
2012-04-18,3.86999988555908,4.17999982833862,3.86999988555908,4.17999982833862,69160272,0.046519972177415984,0.04761900209216807,,,0.15469612168041635,,0.18459999084472659
2012-04-19,4.09000015258789,4.3899998664856,4.09000015258789,4.3899998664856,39064872,0.049017991204428235,0.05023924563902349,,,0.21606648034793485,,0.1863999938964844
2012-04-20,4.6100001335144,4.6100001335144,4.46000003814697,4.6100001335144,60970188,0.048898689296688926,0.05011395756713766,,,0.27700838434290986,,0.1836000061035156
2012-04-23,4.6100001335144,4.6100001335144,4.6100001335144,4.6100001335144,1157004,0.0,0.0,,,0.2260638684061309,,
2012-04-24,4.3899998664856,4.82999992370605,4.3899998664856,4.82999992370605,54941792,0.046618565898166826,0.047722295839487394,,,0.2105262937748309,,0.18969999313354488
2012-04-25,4.6399998664856,5.07000017166138,4.6399998664856,5.07000017166138,10565666,0.04849439959271913,0.04968949311518367,,,0.21291875116571424,0.42415737448098856,0.1810000038146973
2012-04-26,4.90999984741211,5.28999996185303,4.8600001335144,5.28999996185303,5085450,0.04247738719770901,0.043392462079455685,,,0.20501141748050267,0.48179273411018597,0.1681999969482422
2012-04-27,5.19000005722046,5.19000005722046,5.03000020980835,5.03000020980835,2166309,-0.05039821283601204,-0.04914929185625272,,,0.09110630458350233,0.40896367055092964,0.1623999977111816
2012-04-30,4.80999994277954,5.28000020980835,4.80999994277954,5.28000020980835,174779776,0.04850611163155074,0.049701787191282376,,,0.14533623793697803,0.4789916830648999,
2012-05-02,5.23999977111816,5.53000020980835,5.23999977111816,5.48000001907349,112240840,0.03717896698588892,0.037878750249595194,,,0.1345755912287252,0.5096418309390329,0.1660000038146973
2012-05-03,5.48000001907349,5.48000001907349,5.21000003814697,5.21000003814697,22338546,-0.05052524135333723,-0.049270069340651035,,,0.027613384959652487,0.43526167324911946,0.168799991607666
2012-05-04,4.94999980926514,5.40000009536743,4.94999980926514,5.36999988555908,130319856,0.030248024122464162,0.030710143232363096,,,0.01512285903269217,0.45923907286531684,0.1755999946594238
2012-05-07,5.19000005722046,5.28999996185303,5.13000011444092,5.28999996185303,5521310,-0.015009648550554283,-0.014897565253434109,,,0.05168980938364354,0.437499963556945,
2012-05-08,5.07000017166138,5.1399998664856,5.05000019073486,5.05000019073486,964154,-0.046429957602513665,-0.045368577098080176,,,-0.0435606079420664,0.3760218217309863,0.18940000534057622
2012-05-09,5.17999982833862,5.28000020980835,5.0,5.17999982833862,47359456,0.02541674207558173,0.025742501523518424,,,-0.05474456016253648,0.4230768349043754,0.1904999923706055
2012-05-10,5.17999982833862,5.23999977111816,4.92999982833862,5.19000005722046,38137448,0.0019286850708054087,0.001930546180162196,0.48520097067869467,,-0.003838767904044693,0.43370171858966966,0.20079999923706052
2012-05-11,5.15999984741211,5.15999984741211,4.92999982833862,5.05000019073486,8031106,-0.027345427146387047,-0.026974925807722983,0.4981672182632198,,-0.05959026101374021,0.3988920602450057,0.1882999992370605
2012-05-14,4.84000015258789,5.05000019073486,4.84000015258789,5.05000019073486,1330545,0.0,0.0,0.4981672182632198,,-0.045368577098080176,0.3988920602450057,
2012-05-15,4.82999992370605,4.82999992370605,4.80000019073486,4.80999994277954,3586928,-0.0486912088350227,-0.047524799780333415,0.527132356012933,,-0.047524799780333415,0.2792553071753898,0.21870000839233397
2012-05-16,4.57000017166138,4.57000017166138,4.57000017166138,4.57000017166138,394806,-0.05118382975274654,-0.04989600290503804,0.5555220105544125,,-0.11776055538459074,0.14536344880660312,0.21969999313354488
2012-05-17,4.57000017166138,0.0,0.0,4.57000017166138,3333755,0.0,0.0,0.5555220105544125,,-0.1194604775960495,0.0933015213729731,0.2227000045776367
2012-05-18,4.34999990463257,4.34999990463257,4.34999990463257,4.34999990463257,10563671,-0.04933741929173239,-0.04814010038621741,0.5791262164759721,,-0.1386139128047098,-0.009111608899672219,0.2448999977111816
2012-05-21,4.23000001907349,4.23000001907349,4.13000011444092,4.13000011444092,3424811,-0.051898388494438584,-0.05057466552064971,0.6025287569324498,,-0.18217822604875278,-0.10412147617608758,
2012-05-22,3.9300000667572,4.32999992370605,3.9300000667572,4.32000017166138,1901164,0.044978007309841785,0.04600485519506581,0.613766299486788,,-0.1018710554983927,-0.06290671441519913,0.2201000022888184
2012-05-23,4.13000011444092,4.21000003814697,4.1100001335144,4.21000003814697,3493838,-0.025792785237120582,-0.02546299285726783,0.6192545203194199,,-0.0787746433242551,-0.12836436756780634,0.2247999954223633
2012-05-24,4.01999998092651,4.11999988555908,4.01000022888184,4.11999988555908,2118909,-0.02160952117081568,-0.02137770825947627,0.6233393624174345,,-0.09846833024050106,-0.18737677592444646,0.2232999992370605
2012-05-25,3.95000004768372,4.09000015258789,3.91000008583069,4.09000015258789,7417276,-0.00730812822225021,-0.007281488787497792,0.6239262867796512,,-0.059770059251677554,-0.22684306576909563,0.2154000091552734
2012-05-28,3.89000010490417,4.01000022888184,3.88000011444092,4.01000022888184,4743518,-0.019753708966020293,-0.019559882816979957,0.6276865028070368,,-0.029055661557850554,-0.20278328794848555,
2012-05-30,3.84999990463257,3.84999990463257,3.8199999332428,3.8199999332428,1582027,-0.04854089325346494,-0.047381617155672906,0.634971453859852,,-0.11574079133110082,-0.2765151929072639,0.2103000068664551
2012-05-31,3.8199999332428,3.8199999332428,3.63000011444092,3.63000011444092,3109026,-0.05101772533959367,-0.04973817333043484,0.6266237557948446,,-0.13776720153222055,-0.3375912222980889,0.24139999389648442
2012-06-01,3.46000003814697,3.50999999046326,3.46000003814697,3.46000003814697,8050319,-0.047964079708414514,-0.04683197546403739,0.6213545318685894,,-0.16019414217108618,-0.3358925119360304,0.2405999946594238
2012-06-04,3.28999996185303,3.44000005722046,3.28999996185303,3.44000005722046,6723341,-0.005797112075607211,-0.005780341244510878,0.5988496739625513,,-0.15892422276711937,-0.35940407252684414,
2012-06-05,3.33999991416931,3.4300000667572,3.28999996185303,3.4300000667572,3291982,-0.00291120737857257,-0.0029069739235236813,0.5742997846451934,,-0.14463843616447103,-0.3516067879978382,0.261200008392334
2012-06-06,3.36999988555908,3.4300000667572,3.36999988555908,3.4300000667572,882951,0.0,0.0,0.5742997846451934,,-0.10209420767045119,-0.3207920916418664,0.2468000030517578
2012-06-07,3.4300000667572,3.45000004768372,3.39000010490417,3.39000010490417,7083822,-0.011730328303047528,-0.011661796231638766,0.5487717634671897,,-0.06611570302215108,-0.34555980362040983,0.2215999984741211
2012-06-08,3.38000011444092,3.38000011444092,3.23000001907349,3.23000001907349,1153300,-0.048347809197870954,-0.04719766397623848,0.5276832930677104,,-0.06647399321898806,-0.37764932881265934,0.21719999313354488
2012-06-11,3.23000001907349,3.28999996185303,3.15000009536743,3.28999996185303,14701194,0.018405410042786462,0.01857583356818404,0.5091750504986742,,-0.0436046781605669,-0.34851488364512717,
2012-06-12,3.19000005722046,3.19000005722046,3.15000009536743,3.15000009536743,364630,-0.043485070069540985,-0.04255315140087357,0.5054775794996323,,-0.08163264313125462,-0.37623762843679176,0.2355999946594238
2012-06-13,3.07999992370605,3.10999989509583,3.02999997138977,3.04999995231628,1876109,-0.032260908127602135,-0.03174607619797076,0.46938089673726285,,-0.11078720322013891,-0.3659043682745272,0.2209000015258789
2012-06-14,3.05999994277954,3.05999994277954,3.0,3.0,963862,-0.016529286317203965,-0.01639342724523929,0.43905673416432195,,-0.1150442751727273,-0.34354488242625625,0.24270000457763669
2012-06-15,3.0,3.07999992370605,3.0,3.07999992370605,2648361,0.026317283546610122,0.026666641235350008,0.44912841920959923,,-0.046439657734264284,-0.3260394293188078,0.2168000030517578
2012-06-18,3.03999996185303,3.0699999332428,3.03999996185303,3.05999994277954,2024545,-0.00651467494992716,-0.006493500461663748,0.42725676980811167,,-0.0699088211976594,-0.29655172186997825,
2012-06-19,3.0,3.05999994277954,2.9300000667572,2.9300000667572,1782846,-0.043412451451789624,-0.042483620409566214,0.4329894962982757,,-0.06984127680941166,-0.29055690422085245,0.18319999694824218
2012-06-20,2.9300000667572,3.02999997138977,2.9300000667572,2.98000001907349,4627114,0.016920861104810076,0.017064829753272948,0.4378990446043691,,-0.02295079814333434,-0.310185208180803,0.18379999160766602
2012-06-21,2.98000001907349,3.07999992370605,2.98000001907349,2.99000000953674,2751310,0.0033500836743272657,0.003355701476256856,0.4235039837677038,,-0.0033333301544199445,-0.2897862274479248,0.1723999977111816
2012-06-22,3.02999997138977,3.02999997138977,2.98000001907349,2.98000001907349,3754206,-0.0033500836743272414,-0.0033444784051354093,0.42158304138275515,,-0.03246750230832274,-0.2766990044056502,0.20079999923706052
2012-06-25,2.98000001907349,2.98000001907349,2.98000001907349,2.98000001907349,312227,0.0,0.0,0.42403632301549365,,-0.026143766405885116,-0.271393665550859,
2012-06-26,3.05999994277954,3.07999992370605,3.01999998092651,3.07999992370605,4383787,0.03300626529690672,0.033557014762587434,0.44614287704475214,,0.05119448925981196,-0.2319202623674449,0.20379999160766601
2012-06-27,3.09999990463257,3.11999988555908,3.09999990463257,3.11999988555908,2538260,0.012903392926888468,0.012987000923331049,0.4432077299171944,,0.046979820667624406,-0.18324608898343353,0.1971999931335449
2012-06-28,3.11999988555908,3.11999988555908,3.07999992370605,3.07999992370605,2116256,-0.012903392926888496,-0.012820501064173095,0.42928978614776653,,0.03010030564623767,-0.1515151992824605,0.19450000762939448
2012-06-29,2.97000002861023,3.23000001907349,2.97000002861023,3.10999989509583,2766589,0.009693120245178143,0.00974025069250084,0.4327755437236337,,0.04362411919136777,-0.10115610959316212,0.1970999908447266
2012-07-02,3.17000007629395,3.17000007629395,3.17000007629395,3.17000007629395,2182181,0.019108919496783342,0.019292663415434452,0.4280421250365119,,0.06375840805515609,-0.07848836524283986,
2012-07-03,3.26999998092651,3.28999996185303,3.17000007629395,3.17000007629395,1041372,0.0,0.0,0.41054693319728763,,0.029220829486127586,-0.07580174501543369,0.1673999977111816
2012-07-04,3.30999994277954,3.32999992370605,3.21000003814697,3.21000003814697,1946701,0.012539337069034463,0.012618284192530194,0.38348349510659374,,0.028846203810601434,-0.0641399487837978,0.1665999984741211
2012-07-05,3.34999990463257,3.35999989509583,3.22000002861023,3.35999989509583,915413,0.04566999372791751,0.04672892684308194,0.41257572357069644,,0.09090908387194596,-0.008849619138636577,
2012-07-06,3.3199999332428,3.3199999332428,3.22000002861023,3.22000002861023,710444,-0.04255957431215173,-0.041666628231131875,0.4231269745528675,,0.03536981904335734,-0.003095972261365043,0.175
2012-07-09,3.23000001907349,3.23000001907349,3.22000002861023,3.22000002861023,804389,0.0,0.0,0.4237928080336416,,0.015772855240664407,-0.02127657570043673,
2012-07-10,3.17000007629395,3.17000007629395,3.07999992370605,3.07999992370605,5277287,-0.04445179622676168,-0.04347829306219131,0.4356390533085584,,-0.028391214644107987,-0.022222276045110734,0.17979999542236333
2012-07-11,3.09999990463257,3.17000007629395,3.09999990463257,3.17000007629395,5172503,0.02880203974196141,0.029220829486127586,0.43197801401834895,,-0.012461047158152216,0.03934430355860741,0.18719999313354488
2012-07-12,3.21000003814697,3.21000003814697,3.17000007629395,3.17000007629395,1877037,0.0,0.0,0.4107872465904582,,-0.05654756688510576,0.05666669209798347,0.1795000076293945
2012-07-13,3.17000007629395,3.1800000667572,3.17000007629395,3.17000007629395,679074,0.0,0.0,0.38968426663516165,,-0.015527935363982004,0.029220829486127586,0.1832999992370605
2012-07-16,3.17000007629395,3.23000001907349,3.17000007629395,3.22000002861023,2503277,0.0156497564848003,0.015772855240664407,0.39324850450716037,,0.0,0.05228761072634347,
2012-07-17,3.21000003814697,3.25999999046326,3.1800000667572,3.25999999046326,735048,0.012345824011754507,0.012422348291187602,0.39548947936930023,,0.05844158156361989,0.11262795774311707,0.17110000610351558
2012-07-18,3.25999999046326,3.35999989509583,3.25999999046326,3.34999990463257,2256784,0.02723312491584934,0.027607335715519765,0.40428170250199374,,0.056782278866396085,0.12416103462781747,0.16479999542236332
2012-07-19,3.25999999046326,3.26999998092651,3.19000005722046,3.19000005722046,1434155,-0.04893938263488388,-0.047761149840886086,0.426790960055236,,0.006309142096265097,0.06688964784140827,0.1615999984741211
2012-07-20,3.19000005722046,3.19000005722046,3.17000007629395,3.17000007629395,516119,-0.0062893227775201385,-0.0062695863848780675,0.403919939182434,,0.0,0.06375840805515609,0.1544999980926514
2012-07-23,3.14000010490417,3.14000010490417,3.01999998092651,3.01999998092651,3115633,-0.04847478688562798,-0.04731864093290661,0.4226162775965252,,-0.062111815498970935,0.013422805905033641,
2012-07-24,2.90000009536743,3.07999992370605,2.90000009536743,3.02999997138977,6527515,0.003305785007904556,0.0033112551411977886,0.4049132526722867,,-0.0705521532964195,-0.016233751154161258,0.18620000839233397
2012-07-25,3.17000007629395,3.17000007629395,3.04999995231628,3.04999995231628,11111462,0.006578964906355955,0.006600653833450876,0.3946186899540542,,-0.08955222712138977,-0.022435876862301973,0.2046999931335449
2012-07-26,3.02999997138977,3.15000009536743,3.0,3.15000009536743,14776280,0.03226090812760214,0.03278693266050903,0.40212451601757826,,-0.012539172769759466,0.022727329024460285,0.1934000015258789
2012-07-27,3.07999992370605,3.07999992370605,3.07999992370605,3.07999992370605,464815,-0.022472910898196086,-0.022222276045110734,0.4009535472824658,,-0.028391214644107987,-0.00964629337675782,0.1753000068664551
2012-07-30,3.02999997138977,3.16000008583069,3.02999997138977,3.16000008583069,1040223,0.02564248254571129,0.025974079255293825,0.4071967474181752,,0.04635765092330524,-0.0031545710481343248,
2012-07-31,3.11999988555908,3.11999988555908,3.00999999046326,3.00999999046326,10398930,-0.048631979167998905,-0.047468383320628416,0.4123994325484407,,-0.006600653833450987,-0.05047321198103771,0.18030000686645511
2012-08-01,3.01999998092651,3.07999992370605,3.01999998092651,3.07999992370605,41315864,0.022989496622287536,0.02325579184869575,0.41481630713087914,,0.009836056347144018,-0.04049847753770275,0.18930000305175781
2012-08-03,3.07999992370605,3.07999992370605,2.92000007629395,2.92000007629395,1053545,-0.05334592980646457,-0.051948003693317535,0.4436856557287975,,-0.07301587686036293,-0.1309523311128945,0.17569999694824218
2012-08-06,2.92000007629395,2.9300000667572,2.88000011444092,2.88000011444092,2899793,-0.013793308523970786,-0.013698616715037137,0.4452390146036971,0.49028363226924676,-0.06493500461664858,-0.10559003451812254,
2012-08-07,2.88000011444092,2.98000001907349,2.88000011444092,2.98000001907349,5797009,0.03413297303352861,0.03472218772879532,0.4568360910345492,0.4940056076193377,-0.05696204489497103,-0.07453416379015543,0.1594999980926514
2012-08-08,2.98000001907349,3.11999988555908,2.95000004768372,2.95000004768372,12801312,-0.010118120402111843,-0.010067104428776896,0.4467477206169463,0.49417930858142667,-0.019933535870312658,-0.04220775300082025,0.1598999977111816
2012-08-09,2.92000007629395,2.97000002861023,2.88000011444092,2.97000002861023,9195241,0.006756775931981206,0.0067796544417733084,0.445386277958217,0.494390656466381,-0.03571425253915628,-0.06309149617357124,0.1531999969482422
2012-08-10,2.91000008583069,2.97000002861023,2.88000011444092,2.97000002861023,9117396,0.0,0.0,0.4441195870193607,0.4933901661140412,0.01712327089379384,-0.06309149617357124,0.1527999973297119
2012-08-13,2.98000001907349,2.98000001907349,2.86999988555908,2.97000002861023,3612474,0.0,0.0,0.44293828728222323,0.4933901661140412,0.031249968955914698,-0.06309149617357124,
