Date,open,high,low,close,volume
2012-01-03,1.35000002384186,1.35000002384186,1.35000002384186,1.35000002384186,309087
2012-01-05,1.28999996185303,1.28999996185303,1.28999996185303,1.28999996185303,155000
2012-01-06,1.32000005245209,1.32000005245209,1.23000001907349,1.23000001907349,1000070
2012-01-17,1.28999996185303,1.28999996185303,1.25999999046326,1.28999996185303,994150
2012-01-18,1.35000002384186,1.35000002384186,1.27999997138977,1.27999997138977,1114127
2012-01-19,1.28999996185303,1.29999995231628,1.28999996185303,1.29999995231628,603512
2012-01-20,1.29999995231628,1.29999995231628,1.29999995231628,1.29999995231628,82606
2012-01-23,1.24000000953674,1.24000000953674,1.24000000953674,1.24000000953674,6029449
2012-01-25,1.17999994754791,1.17999994754791,1.17999994754791,1.17999994754791,604610
2012-01-27,1.23000001907349,1.23000001907349,1.23000001907349,1.23000001907349,200000
2012-01-30,1.23000001907349,1.23000001907349,1.23000001907349,1.23000001907349,1466400
2012-01-31,1.16999995708466,1.20000004768372,1.16999995708466,1.20000004768372,227049
2012-02-01,1.20000004768372,1.20000004768372,1.20000004768372,1.20000004768372,1510000
2012-02-02,1.25999999046326,1.25999999046326,1.25999999046326,1.25999999046326,120900
2012-02-03,1.25999999046326,1.25999999046326,1.25999999046326,1.25999999046326,160000
2012-02-08,1.20000004768372,1.20000004768372,1.20000004768372,1.20000004768372,902973
2012-02-09,1.13999998569489,1.17999994754791,1.13999998569489,1.17999994754791,4584327
2012-02-10,1.12999999523163,1.1599999666214,1.12999999523163,1.1599999666214,341264
2012-02-14,1.11000001430511,1.11000001430511,1.11000001430511,1.11000001430511,301560
2012-02-15,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,250000
2012-02-16,1.04999995231628,1.11000001430511,1.00999999046326,1.08000004291534,5767586
2012-02-17,1.0900000333786,1.12999999523163,1.08000004291534,1.12999999523163,2420959
2012-02-20,1.17999994754791,1.17999994754791,1.17999994754791,1.17999994754791,922550
2012-02-21,1.13999998569489,1.23000001907349,1.13999998569489,1.23000001907349,1383450
2012-02-22,1.28999996185303,1.28999996185303,1.28999996185303,1.28999996185303,1172830
2012-02-23,1.35000002384186,1.35000002384186,1.32000005245209,1.35000002384186,3278818
2012-02-24,1.4099999666214,1.4099999666214,1.37999999523163,1.37999999523163,760600
2012-02-27,1.35000002384186,1.35000002384186,1.32000005245209,1.32000005245209,1898900
2012-02-28,1.25999999046326,1.25999999046326,1.25999999046326,1.25999999046326,467000
2012-02-29,1.21000003814697,1.21000003814697,1.20000004768372,1.20000004768372,1464000
2012-03-01,1.20000004768372,1.20000004768372,1.20000004768372,1.20000004768372,1300300
2012-03-02,1.19000005722046,1.20000004768372,1.19000005722046,1.20000004768372,1030000
2012-03-05,1.20000004768372,1.20000004768372,1.20000004768372,1.20000004768372,142700
2012-03-06,1.20000004768372,1.25,1.20000004768372,1.24000000953674,1011500
2012-03-07,1.25999999046326,1.25999999046326,1.21000003814697,1.21000003814697,611430
2012-03-08,1.26999998092651,1.26999998092651,1.26999998092651,1.26999998092651,750200
2012-03-12,1.24000000953674,1.24000000953674,1.24000000953674,1.24000000953674,160300
2012-03-13,1.17999994754791,1.20000004768372,1.17999994754791,1.20000004768372,1020000
2012-03-15,1.20000004768372,1.20000004768372,1.20000004768372,1.20000004768372,192844
2012-03-16,1.20000004768372,1.22000002861023,1.20000004768372,1.22000002861023,202000
2012-03-19,1.24000000953674,1.24000000953674,1.24000000953674,1.24000000953674,156356
2012-03-20,1.22000002861023,1.22000002861023,1.22000002861023,1.22000002861023,83744
2012-03-21,1.22000002861023,1.23000001907349,1.20000004768372,1.23000001907349,882950
