date,yield_pct,open,high,low
2005-01-04,208.74978637695312,206.6664581298828,209.5831298828125,206.24978637695312
2005-01-05,206.24978637695312,207.0831298828125,207.49978637695312,205.4164581298828
2005-01-06,207.0831298828125,205.4164581298828,207.49978637695312,204.5831298828125
2005-01-07,205.4164581298828,207.49978637695312,207.9164581298828,204.9998016357422
2005-01-11,209.1664581298828,206.6664581298828,209.99978637695312,206.24978637695312
2005-01-12,206.6664581298828,209.1664581298828,210.4164581298828,206.24978637695312
2005-01-13,205.4164581298828,206.6664581298828,207.49978637695312,204.5831298828125
2005-01-14,204.9998016357422,204.1664581298828,206.6664581298828,202.9164581298828
2005-01-17,212.08311462402344,205.4164581298828,214.1664581298828,205.4164581298828
2005-01-18,208.3331298828125,212.08311462402344,212.9164581298828,207.0831298828125
2005-01-19,206.24978637695312,209.5831298828125,210.8331298828125,205.8331298828125
2005-01-20,204.1664581298828,204.9998016357422,205.4164581298828,203.3331298828125
2005-01-21,202.9164581298828,203.3331298828125,207.49978637695312,202.9164581298828
2005-01-24,205.4164581298828,203.3331298828125,207.0831298828125,203.3331298828125
2005-01-25,204.9998016357422,204.5831298828125,204.9998016357422,203.3331298828125
2005-01-26,204.5831298828125,205.4164581298828,205.8331298828125,203.3331298828125
2005-01-27,203.3331298828125,204.1664581298828,204.5831298828125,203.3331298828125
2005-01-28,202.9164581298828,203.7498016357422,203.7498016357422,201.2498016357422
2005-01-31,204.1664581298828,203.3331298828125,205.4164581298828,203.3331298828125
2005-02-01,203.3331298828125,204.9998016357422,206.24978637695312,203.3331298828125
2005-02-02,203.7498016357422,204.1664581298828,206.6664581298828,203.7498016357422
2005-02-03,202.4998016357422,204.1664581298828,204.5831298828125,201.6664581298828
2005-02-04,198.3331298828125,201.2498016357422,201.6664581298828,197.0831298828125
2005-02-07,199.9998016357422,199.9998016357422,202.4998016357422,199.16647338867188
2005-02-08,198.3331298828125,199.9998016357422,200.41647338867188,197.4998016357422
2005-02-09,198.7498016357422,198.7498016357422,199.5831298828125,197.91647338867188
2005-02-10,192.91647338867188,197.0831298828125,197.91647338867188,191.2498016357422
2005-02-14,192.4998016357422,193.7498016357422,194.16647338867188,189.99981689453125
2005-02-15,189.99981689453125,191.66647338867188,192.91647338867188,189.99981689453125
2005-02-16,190.83314514160156,188.33314514160156,192.4998016357422,187.91647338867188
2005-02-17,187.91647338867188,190.83314514160156,192.4998016357422,187.91647338867188
2005-02-18,184.58314514160156,188.33314514160156,188.74981689453125,184.16648864746094
2005-02-21,186.66647338867188,183.33314514160156,188.74981689453125,182.91648864746094
2005-02-22,189.58314514160156,187.49981689453125,191.66647338867188,187.49981689453125
2005-02-23,188.74981689453125,188.74981689453125,191.2498016357422,187.91647338867188
2005-02-24,185.83314514160156,188.74981689453125,189.99981689453125,185.83314514160156
2005-02-25,187.08314514160156,186.66647338867188,188.33314514160156,185.83314514160156
2005-02-28,188.74981689453125,188.74981689453125,189.99981689453125,188.33314514160156
2005-03-01,188.74981689453125,188.74981689453125,189.16647338867188,187.91647338867188
2005-03-02,190.83314514160156,189.16647338867188,191.66647338867188,189.16647338867188
2005-03-03,189.58314514160156,190.83314514160156,190.83314514160156,188.74981689453125
2005-03-04,188.74981689453125,188.74981689453125,189.58314514160156,187.49981689453125
2005-03-07,188.33314514160156,189.99981689453125,190.41647338867188,187.49981689453125
2005-03-08,186.24981689453125,188.74981689453125,189.16647338867188,185.83314514160156
2005-03-09,187.49981689453125,185.41648864746094,187.91647338867188,185.41648864746094
2005-03-10,185.83314514160156,186.24981689453125,187.49981689453125,185.83314514160156
2005-03-11,184.16648864746094,184.16648864746094,185.83314514160156,184.16648864746094
2005-03-14,183.74981689453125,184.99981689453125,186.24981689453125,183.74981689453125
2005-03-15,180.41648864746094,184.16648864746094,184.58314514160156,178.74981689453125
2005-03-16,180.41648864746094,179.99981689453125,183.33314514160156,179.58316040039062
2005-03-17,179.16648864746094,178.33316040039062,179.99981689453125,177.91648864746094
2005-03-18,183.33314514160156,179.16648864746094,184.16648864746094,178.74981689453125
2005-03-22,182.08314514160156,183.74981689453125,184.99981689453125,182.08314514160156
2005-03-23,182.08314514160156,182.49981689453125,182.91648864746094,180.83314514160156
2005-03-24,180.83314514160156,181.66648864746094,182.08314514160156,179.99981689453125
2005-03-25,186.66647338867188,187.91647338867188,188.33314514160156,184.58314514160156
2005-03-28,187.49981689453125,187.49981689453125,190.41647338867188,187.08314514160156
2005-03-29,185.41648864746094,187.91647338867188,187.91647338867188,184.16648864746094
2005-03-30,184.58314514160156,183.33314514160156,185.41648864746094,182.49981689453125
2005-03-31,184.16648864746094,184.99981689453125,186.24981689453125,182.91648864746094
2005-04-01,182.49981689453125,180.41648864746094,183.33314514160156,180.41648864746094
2005-04-04,179.99981689453125,181.66648864746094,182.08314514160156,179.99981689453125
2005-04-05,182.08314514160156,180.41648864746094,182.08314514160156,179.58316040039062
2005-04-06,179.99981689453125,181.24981689453125,182.08314514160156,179.16648864746094
2005-04-07,177.91648864746094,179.16648864746094,179.58316040039062,176.66648864746094
2005-04-08,187.91647338867188,178.74981689453125,187.91647338867188,178.74981689453125
2005-04-11,184.99981689453125,187.08314514160156,188.74981689453125,184.16648864746094
2005-04-12,180.83314514160156,184.99981689453125,186.24981689453125,178.74981689453125
2005-04-13,179.99981689453125,181.24981689453125,182.08314514160156,179.16648864746094
2005-04-14,180.83314514160156,178.33316040039062,180.83314514160156,177.91648864746094
2005-04-15,177.91648864746094,178.74981689453125,179.58316040039062,177.91648864746094
2005-04-18,172.4998321533203,173.33316040039062,174.58316040039062,170.83316040039062
2005-04-19,172.91648864746094,176.24981689453125,176.66648864746094,172.4998321533203
2005-04-20,174.9998321533203,176.66648864746094,176.66648864746094,174.16648864746094
2005-04-21,176.66648864746094,171.2498321533203,177.08316040039062,169.16650390625
2005-04-22,179.16648864746094,177.91648864746094,180.41648864746094,176.66648864746094
2005-04-25,179.58316040039062,177.91648864746094,180.41648864746094,177.91648864746094
2005-04-26,178.74981689453125,179.16648864746094,179.58316040039062,177.91648864746094
2005-04-27,177.49981689453125,177.08316040039062,177.91648864746094,175.83316040039062
2005-04-28,175.83316040039062,177.91648864746094,177.91648864746094,174.58316040039062
2005-05-02,174.16648864746094,173.7498321533203,174.9998321533203,173.33316040039062
2005-05-06,173.33316040039062,174.9998321533203,175.41648864746094,171.66648864746094
2005-05-09,172.08316040039062,171.66648864746094,173.7498321533203,170.83316040039062
2005-05-10,170.83316040039062,172.08316040039062,172.91648864746094,169.9998321533203
2005-05-11,167.4998321533203,168.7498321533203,169.16650390625,165.83316040039062
2005-05-12,162.91650390625,166.66650390625,167.08316040039062,162.91650390625
2005-05-13,165.41650390625,164.5831756591797,169.9998321533203,164.16650390625
2005-05-16,161.66650390625,165.41650390625,166.2498321533203,161.2498321533203
2005-05-17,155.41650390625,163.7498321533203,164.16650390625,154.5831756591797
2005-05-18,155.8331756591797,156.24984741210938,158.3331756591797,153.74984741210938
2005-05-19,161.66650390625,158.74984741210938,163.3331756591797,158.3331756591797
2005-05-20,166.2498321533203,162.91650390625,166.66650390625,162.4998321533203
2005-05-23,163.3331756591797,166.2498321533203,167.08316040039062,162.4998321533203
2005-05-24,160.41650390625,164.5831756591797,164.5831756591797,160.41650390625
2005-05-25,156.66650390625,160.41650390625,160.8331756591797,154.16651916503906
2005-05-26,158.74984741210938,156.24984741210938,159.5831756591797,154.99984741210938
2005-05-27,162.4998321533203,160.41650390625,162.4998321533203,157.49984741210938
2005-05-30,163.3331756591797,161.66650390625,164.5831756591797,161.2498321533203
2005-05-31,162.91650390625,163.7498321533203,164.16650390625,161.2498321533203
2005-06-01,163.3331756591797,162.0831756591797,163.7498321533203,161.66650390625
2005-06-02,171.66648864746094,166.66650390625,172.4998321533203,166.66650390625
2005-06-03,170.83316040039062,172.91648864746094,173.33316040039062,168.33316040039062
2005-06-06,172.91648864746094,169.16650390625,173.33316040039062,168.7498321533203
2005-06-07,171.66648864746094,172.91648864746094,175.41648864746094,171.66648864746094
2005-06-08,173.33316040039062,172.4998321533203,174.58316040039062,172.08316040039062
2005-06-09,169.58316040039062,173.33316040039062,173.33316040039062,169.16650390625
2005-06-10,169.9998321533203,169.16650390625,172.4998321533203,169.16650390625
2005-06-13,168.7498321533203,169.58316040039062,171.2498321533203,168.33316040039062
2005-06-14,166.66650390625,168.7498321533203,169.58316040039062,166.2498321533203
2005-06-15,166.2498321533203,165.83316040039062,166.66650390625,164.16650390625
2005-06-16,164.16650390625,166.66650390625,167.4998321533203,164.16650390625
2005-06-17,166.66650390625,164.5831756591797,167.4998321533203,164.16650390625
2005-06-20,166.66650390625,167.91650390625,168.7498321533203,165.83316040039062
2005-06-21,171.66648864746094,167.4998321533203,172.4998321533203,166.66650390625
2005-06-22,170.83316040039062,170.83316040039062,171.66648864746094,168.7498321533203
2005-06-23,168.7498321533203,170.41648864746094,170.83316040039062,168.33316040039062
2005-06-24,168.7498321533203,167.08316040039062,169.58316040039062,166.66650390625
2005-06-27,169.16650390625,167.91650390625,169.9998321533203,167.4998321533203
2005-06-28,177.91648864746094,169.9998321533203,178.74981689453125,169.16650390625
2005-06-29,178.74981689453125,178.74981689453125,180.83314514160156,177.08316040039062
2005-06-30,181.24981689453125,178.74981689453125,182.08314514160156,178.33316040039062
2005-07-01,181.24981689453125,179.99981689453125,182.08314514160156,178.33316040039062
2005-07-04,184.16648864746094,183.33314514160156,185.83314514160156,182.91648864746094
2005-07-05,182.08314514160156,183.74981689453125,183.74981689453125,180.83314514160156
2005-07-06,180.41648864746094,182.91648864746094,184.58314514160156,180.41648864746094
2005-07-07,183.33314514160156,179.99981689453125,183.33314514160156,178.74981689453125
2005-07-08,185.41648864746094,184.58314514160156,186.66647338867188,183.33314514160156
2005-07-11,186.66647338867188,187.49981689453125,188.74981689453125,186.24981689453125
2005-07-12,187.08314514160156,187.91647338867188,188.33314514160156,186.24981689453125
2005-07-13,188.33314514160156,187.08314514160156,189.16647338867188,186.66647338867188
2005-07-14,753.2999877929688,755.0,758.2999877929688,753.2999877929688
2005-07-15,750.0,755.0,756.7000122070312,746.7000122070312
2005-07-19,745.0,750.0,753.2999877929688,743.2999877929688
2005-07-20,741.7000122070312,745.0,746.7000122070312,740.0
2005-07-21,755.0,746.7000122070312,763.2999877929688,746.7000122070312
2005-07-22,756.7000122070312,751.7000122070312,758.2999877929688,748.2999877929688
2005-07-25,765.0,758.2999877929688,765.0,755.0
2005-07-26,761.7000122070312,765.0,770.0,760.0
2005-07-27,192.08314514160156,190.41647338867188,192.91647338867188,189.58314514160156
2005-07-28,191.2498016357422,193.33314514160156,193.7498016357422,191.2498016357422
2005-07-29,192.08314514160156,192.4998016357422,192.4998016357422,189.99981689453125
2005-08-01,189.99981689453125,191.2498016357422,192.08314514160156,189.99981689453125
2005-08-02,186.66647338867188,190.83314514160156,191.2498016357422,186.24981689453125
2005-08-03,187.91647338867188,187.49981689453125,189.58314514160156,187.49981689453125
2005-08-04,184.58314514160156,186.66647338867188,187.91647338867188,184.58314514160156
2005-08-05,181.66648864746094,183.33314514160156,184.16648864746094,180.41648864746094
2005-08-08,182.08314514160156,179.16648864746094,182.08314514160156,177.91648864746094
2005-08-09,182.08314514160156,182.49981689453125,183.74981689453125,181.24981689453125
2005-08-10,186.24981689453125,184.16648864746094,186.66647338867188,182.91648864746094
2005-08-11,189.99981689453125,193.7498016357422,194.58314514160156,189.58314514160156
2005-08-12,205.4164581298828,191.66647338867188,205.4164581298828,191.2498016357422
2005-08-15,209.5831298828125,207.9164581298828,214.58311462402344,207.49978637695312
2005-08-16,211.24978637695312,212.08311462402344,212.49978637695312,207.9164581298828
2005-08-17,227.08309936523438,209.99978637695312,229.99977111816406,209.5831298828125
2005-08-18,229.58309936523438,231.24977111816406,232.49977111816406,227.08309936523438
2005-08-19,224.99977111816406,227.08309936523438,227.49977111816406,222.91644287109375
2005-08-22,228.33309936523438,226.66644287109375,232.08309936523438,226.66644287109375
2005-08-23,222.08311462402344,226.24977111816406,234.58309936523438,222.08311462402344
2005-08-24,224.16644287109375,220.83311462402344,224.58311462402344,219.99978637695312
2005-08-25,225.83311462402344,221.24978637695312,227.49977111816406,220.41644287109375
2005-08-26,227.49977111816406,228.74977111816406,230.41644287109375,224.99977111816406
2005-08-29,223.33311462402344,227.49977111816406,229.16644287109375,222.08311462402344
2005-08-30,228.33309936523438,227.08309936523438,228.33309936523438,225.41644287109375
2005-08-31,233.74977111816406,231.24977111816406,236.6664276123047,229.99977111816406
2005-09-01,233.74977111816406,237.9164276123047,238.33309936523438,233.74977111816406
2005-09-02,233.74977111816406,234.58309936523438,234.99977111816406,230.83309936523438
2005-09-05,238.33309936523438,233.74977111816406,239.1664276123047,232.49977111816406
2005-09-06,238.749755859375,241.249755859375,243.3330841064453,237.9164276123047
2005-09-07,236.6664276123047,240.83309936523438,240.83309936523438,235.4164276123047
2005-09-08,239.1664276123047,236.6664276123047,239.999755859375,234.58309936523438
2005-09-09,242.9164276123047,239.58309936523438,242.9164276123047,238.749755859375
2005-09-12,242.0830841064453,245.4164276123047,246.249755859375,240.83309936523438
2005-09-13,240.4164276123047,242.0830841064453,244.1664276123047,239.999755859375
2005-09-14,241.249755859375,239.1664276123047,242.0830841064453,239.1664276123047
2005-09-15,241.6664276123047,240.4164276123047,243.3330841064453,240.4164276123047
2005-09-16,248.3330841064453,241.249755859375,249.16641235351562,237.9164276123047
2005-09-20,248.749755859375,250.41641235351562,251.249755859375,247.499755859375
2005-09-21,243.749755859375,247.499755859375,248.3330841064453,243.749755859375
2005-09-22,237.08309936523438,237.499755859375,241.249755859375,235.4164276123047
2005-09-26,234.99977111816406,237.499755859375,239.58309936523438,234.1664276123047
2005-09-27,233.74977111816406,237.9164276123047,238.749755859375,232.08309936523438
2005-09-28,229.58309936523438,233.33309936523438,233.74977111816406,227.49977111816406
2005-09-29,266.6664123535156,229.58309936523438,267.08306884765625,229.58309936523438
2005-09-30,262.4997253417969,270.83306884765625,283.7497253417969,261.2497253417969
