Date,open,high,low,close,volume
2005-01-04,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,100000
2005-01-05,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,100000
2005-01-06,0.40000000596046,0.40000000596046,0.40000000596046,0.40000000596046,167602
2005-01-07,0.40000000596046,0.40000000596046,0.40000000596046,0.40000000596046,167602
2005-01-10,0.40000000596046,0.40000000596046,0.40000000596046,0.40000000596046,168
2005-01-11,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,1100900
2005-01-12,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,1100900
2005-01-13,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,1100900
2005-01-14,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,2550
2005-01-18,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,784888
2005-01-25,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,1450
2005-01-28,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,33000
2005-02-02,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,50
2005-02-08,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,25450
2005-02-24,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,174654
2005-02-25,3.59999990463257,3.59999990463257,3.59999990463257,3.59999990463257,518
2005-03-10,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,11538
2005-03-11,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,19011
2005-04-11,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,7747
2005-04-14,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,2775
2005-04-15,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,430
2005-04-18,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,23529
2005-04-25,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,25000
2005-04-26,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,46927
2005-05-10,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,19268
2005-05-13,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,4537
2005-05-19,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,163796
2005-06-14,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,375
2005-06-15,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,168176
2005-06-16,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,1725000
2005-06-20,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,787
2005-06-23,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,300
2005-06-27,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,7818
2005-07-05,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,9106
2005-07-19,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,675
2005-07-20,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,100505
2005-07-22,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,299216
2005-07-25,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,166661
2005-07-27,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,3075
2005-08-02,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,3000
2005-08-03,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,9975
2005-08-05,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,100000
2005-08-09,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,50
2005-08-16,0.37999999523163,0.37999999523163,0.37999999523163,0.37999999523163,712
2005-08-22,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,15505
2005-08-25,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,8175
2005-08-30,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,1012
2005-09-01,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,2425
2005-09-05,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,9000
2005-09-08,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,2250
2005-09-12,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,6075
2005-09-13,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,2025
2005-09-15,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,380
2005-10-05,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,837
2005-10-12,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,8175
2005-10-17,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,14900
2005-10-18,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,61105
2005-10-21,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,100955
2005-10-28,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,11217
2005-11-01,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,5482
2005-11-17,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,10300
2005-12-07,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,17175
2005-12-14,0.38999998569489,0.38999998569489,0.38999998569489,0.38999998569489,7225
