Date,open,high,low,close,volume
2022-06-30,196.05999755859375,198.0,195.02999877929688,198.0,5010
2022-08-04,198.0,193.25,193.25,193.25,10
2022-08-05,193.25,190.92999267578125,190.92999267578125,190.92999267578125,10
2022-08-09,190.92999267578125,189.42999267578125,189.42999267578125,189.42999267578125,10
2022-08-10,189.42999267578125,187.92999267578125,187.92999267578125,187.92999267578125,10
2022-08-12,187.92999267578125,186.42999267578125,186.42999267578125,186.42999267578125,10
2022-08-16,186.42999267578125,183.92999267578125,183.92999267578125,183.92999267578125,10
2022-08-17,183.92999267578125,182.42999267578125,182.42999267578125,182.42999267578125,10
2022-08-29,182.42999267578125,180.92999267578125,180.92999267578125,180.92999267578125,10
2022-09-09,180.92999267578125,173.92999267578125,173.92999267578125,173.92999267578125,10
2022-09-30,173.92999267578125,170.42999267578125,170.42999267578125,170.42999267578125,2000
2022-10-21,170.42999267578125,168.92999267578125,168.92999267578125,168.92999267578125,10
2022-11-15,168.92999267578125,165.92999267578125,165.92999267578125,165.92999267578125,10
2023-01-17,165.92999267578125,165.42999267578125,165.42999267578125,165.42999267578125,10
2023-01-20,165.42999267578125,164.92999267578125,164.92999267578125,164.92999267578125,10
2023-01-23,164.92999267578125,164.42999267578125,164.42999267578125,164.42999267578125,10
2023-01-24,164.42999267578125,163.92999267578125,163.92999267578125,163.92999267578125,10
2023-01-25,163.92999267578125,163.42999267578125,163.42999267578125,163.42999267578125,10
2023-02-10,163.42999267578125,162.92999267578125,162.92999267578125,162.92999267578125,10
2023-02-17,162.92999267578125,162.42999267578125,162.42999267578125,162.42999267578125,10
2023-03-16,162.42999267578125,161.92999267578125,161.92999267578125,161.92999267578125,5
2023-03-17,161.92999267578125,161.42999267578125,161.42999267578125,161.42999267578125,5
2023-03-21,161.42999267578125,160.92999267578125,160.92999267578125,160.92999267578125,5
2023-03-22,160.92999267578125,160.42999267578125,160.42999267578125,160.42999267578125,5
2023-03-24,160.42999267578125,159.92999267578125,159.92999267578125,159.92999267578125,5
2023-03-28,159.92999267578125,159.42999267578125,159.42999267578125,159.42999267578125,5
2023-03-29,159.42999267578125,158.92999267578125,158.92999267578125,158.92999267578125,5
2023-03-31,158.92999267578125,158.42999267578125,158.42999267578125,158.42999267578125,5
2023-04-04,158.42999267578125,157.92999267578125,157.92999267578125,157.92999267578125,5
2023-04-06,157.92999267578125,157.42999267578125,157.42999267578125,157.42999267578125,5
2023-04-14,157.42999267578125,157.42999267578125,156.92999267578125,156.92999267578125,15
2023-04-20,156.92999267578125,156.42999267578125,156.42999267578125,156.42999267578125,5
2023-04-26,156.42999267578125,155.0,155.0,155.0,4
2023-04-27,155.0,155.0,155.0,155.0,25
2023-04-28,155.0,155.0,155.0,155.0,505
2023-05-04,155.0,155.0,155.0,155.0,9945
2023-05-05,155.0,155.0,155.0,155.0,4203
2023-05-11,155.0,155.0,155.0,155.0,4386
2023-05-12,155.0,155.0,155.0,155.0,100
2023-05-15,155.0,155.0,155.0,155.0,5000
2023-05-17,155.0,148.3000030517578,148.3000030517578,148.3000030517578,10
2023-05-25,148.3000030517578,148.3000030517578,148.3000030517578,148.3000030517578,15076
2023-06-20,148.3000030517578,143.39999389648438,143.39999389648438,143.39999389648438,5
2023-06-22,143.39999389648438,300.0,143.39999389648438,143.39999389648438,87
2023-06-23,143.39999389648438,143.39999389648438,143.39999389648438,143.39999389648438,19
2023-06-26,143.39999389648438,143.39999389648438,143.39999389648438,143.39999389648438,9961
2023-06-27,143.39999389648438,300.0,143.39999389648438,143.39999389648438,17
2023-07-04,143.39999389648438,300.0,300.0,300.0,12
2023-07-05,300.0,300.0,148.8300018310547,148.8300018310547,51
2023-08-04,148.8300018310547,148.5,148.5,148.5,5
2023-08-08,148.5,148.60000610351562,148.5,148.5,59
2023-08-09,148.5,148.5,148.5,148.5,1
2023-08-10,148.5,148.5,148.5,148.5,130
