Date,open,high,low,close,volume
04/01/05,0.379999995,0.379999995,0.379999995,0.379999995,100000
05/01/05,0.379999995,0.379999995,0.379999995,0.379999995,100000
06/01/05,0.400000006,0.400000006,0.400000006,0.400000006,167602
07/01/05,0.400000006,0.400000006,0.400000006,0.400000006,167602
10/01/05,0.400000006,0.400000006,0.400000006,0.400000006,168
11/01/05,0.379999995,0.379999995,0.379999995,0.379999995,1100900
12/01/05,0.379999995,0.379999995,0.379999995,0.379999995,1100900
13/01/05,0.379999995,0.379999995,0.379999995,0.379999995,1100900
14/01/05,0.379999995,0.379999995,0.379999995,0.379999995,2550
18/01/05,0.379999995,0.379999995,0.379999995,0.379999995,784888
25/01/05,0.379999995,0.379999995,0.379999995,0.379999995,1450
28/01/05,0.379999995,0.379999995,0.379999995,0.379999995,33000
02/02/05,0.379999995,0.379999995,0.379999995,0.379999995,50
08/02/05,0.379999995,0.379999995,0.379999995,0.379999995,25450
24/02/05,0.379999995,0.379999995,0.379999995,0.379999995,174654
25/02/05,3.599999905,3.599999905,3.599999905,3.599999905,518
10/03/05,0.379999995,0.379999995,0.379999995,0.379999995,11538
11/03/05,0.379999995,0.379999995,0.379999995,0.379999995,19011
11/04/05,0.379999995,0.379999995,0.379999995,0.379999995,7747
14/04/05,0.379999995,0.379999995,0.379999995,0.379999995,2775
15/04/05,0.379999995,0.379999995,0.379999995,0.379999995,430
18/04/05,0.379999995,0.379999995,0.379999995,0.379999995,23529
25/04/05,0.379999995,0.379999995,0.379999995,0.379999995,25000
26/04/05,0.379999995,0.379999995,0.379999995,0.379999995,46927
10/05/05,0.379999995,0.379999995,0.379999995,0.379999995,19268
13/05/05,0.379999995,0.379999995,0.379999995,0.379999995,4537
19/05/05,0.379999995,0.379999995,0.379999995,0.379999995,163796
14/06/05,0.379999995,0.379999995,0.379999995,0.379999995,375
15/06/05,0.379999995,0.379999995,0.379999995,0.379999995,168176
