Date,open,high,low,close,volume
2012-03-22,3.4300000667572,3.55999994277954,3.4300000667572,3.55999994277954,7167456
2012-03-26,3.57999992370605,3.57999992370605,3.50999999046326,3.5699999332428,27547028
2012-03-27,3.67000007629395,3.67000007629395,3.39000010490417,3.5699999332428,9079356
2012-03-28,3.50999999046326,3.5699999332428,3.50999999046326,3.5699999332428,6051076
2012-03-29,3.42000007629395,3.63000011444092,3.42000007629395,3.63000011444092,13287047
2012-03-30,3.48000001907349,3.63000011444092,3.48000001907349,3.63000011444092,737082
2012-04-02,3.48000001907349,3.6800000667572,3.45000004768372,3.6800000667572,5531642
2012-04-03,3.61999988555908,3.6800000667572,3.50999999046326,3.6800000667572,16145191
2012-04-04,3.51999998092651,3.67000007629395,3.5,3.67000007629395,5695585
2012-04-05,3.52999997138977,3.64000010490417,3.5,3.64000010490417,5316641
2012-04-10,3.5,3.61999988555908,3.49000000953674,3.61999988555908,2115659
2012-04-11,3.49000000953674,3.61999988555908,3.49000000953674,3.60999989509583,4597417
2012-04-12,3.54999995231628,3.60999989509583,3.54999995231628,3.60999989509583,1377782
2012-04-13,3.60999989509583,3.75999999046326,3.59999990463257,3.75999999046326,67211192
2012-04-17,3.89000010490417,3.99000000953674,3.77999997138977,3.99000000953674,20869400
2012-04-18,3.86999988555908,4.17999982833862,3.86999988555908,4.17999982833862,69160272
2012-04-19,4.09000015258789,4.3899998664856,4.09000015258789,4.3899998664856,39064872
2012-04-20,4.6100001335144,4.6100001335144,4.46000003814697,4.6100001335144,60970188
2012-04-23,4.6100001335144,4.6100001335144,4.6100001335144,4.6100001335144,1157004
2012-04-24,4.3899998664856,4.82999992370605,4.3899998664856,4.82999992370605,54941792
2012-04-25,4.6399998664856,5.07000017166138,4.6399998664856,5.07000017166138,10565666
2012-04-26,4.90999984741211,5.28999996185303,4.8600001335144,5.28999996185303,5085450
2012-04-27,5.19000005722046,5.19000005722046,5.03000020980835,5.03000020980835,2166309
