Date,open,high,low,close,volume
2012-03-26,2.39000010490417,2.39000010490417,2.39000010490417,2.39000010490417,175500
2012-03-27,2.29999995231628,2.39000010490417,2.29999995231628,2.39000010490417,465800
2012-03-28,2.41000008583069,2.41000008583069,2.41000008583069,2.41000008583069,235998
2012-03-29,2.30999994277954,2.30999994277954,2.28999996185303,2.28999996185303,980700
2012-03-30,2.39000010490417,2.39000010490417,2.39000010490417,2.39000010490417,113750
2012-04-03,2.40000009536743,2.40000009536743,2.38000011444092,2.38000011444092,459620
2012-04-05,2.26999998092651,2.26999998092651,2.26999998092651,2.26999998092651,510640
2012-04-10,2.34999990463257,2.34999990463257,2.20000004768372,2.20000004768372,689863
2012-04-11,2.28999996185303,2.29999995231628,2.22000002861023,2.29999995231628,455000
2012-04-13,2.22000002861023,2.33999991416931,2.21000003814697,2.33999991416931,394420
2012-04-17,2.25999999046326,2.36999988555908,2.25999999046326,2.36999988555908,467000
2012-04-20,2.29999995231628,2.30999994277954,2.29999995231628,2.29999995231628,433556
2012-04-23,2.29999995231628,2.38000011444092,2.29999995231628,2.38000011444092,261570
2012-04-24,2.34999990463257,2.47000002861023,2.34999990463257,2.47000002861023,313615
2012-04-25,2.47000002861023,2.47000002861023,2.47000002861023,2.47000002861023,79700
2012-04-26,2.58999991416931,2.58999991416931,2.57999992370605,2.57999992370605,294950
2012-05-03,2.46000003814697,2.58999991416931,2.46000003814697,2.58999991416931,384700
2012-05-04,2.50999999046326,2.58999991416931,2.5,2.58999991416931,2016350
2012-05-07,2.70000004768372,2.71000003814697,2.70000004768372,2.71000003814697,522539
2012-05-08,2.61999988555908,2.61999988555908,2.60999989509583,2.61999988555908,1033982
2012-05-09,2.61999988555908,2.70000004768372,2.61999988555908,2.70000004768372,439724
2012-05-10,2.5699999332428,2.71000003814697,2.5699999332428,2.71000003814697,596400
2012-05-11,2.71000003814697,2.71000003814697,2.71000003814697,2.71000003814697,318000
